respID,qID,altID,obsID,profileID,monthlyRent,location,distanceToMetro,squareFootage,fitnessCenter,twentyFourSevenConcierge,parking,communitySpace,utilitiesIncludedInRent
118,7,3,943,767,2000,More than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
118,8,1,944,414,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
118,8,2,944,695,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,no
118,8,3,944,466,1500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,no
119,1,1,945,131,2000,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,yes
119,1,2,945,410,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
119,1,3,945,483,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,no
119,2,1,946,18,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,yes
119,2,2,946,181,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,yes
119,2,3,946,609,2500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
119,3,1,947,253,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
119,3,2,947,254,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
119,3,3,947,439,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,no
119,4,1,948,596,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
119,4,2,948,298,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,yes
119,4,3,948,22,1500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,yes
119,5,1,949,738,2500,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,no
119,5,2,949,91,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
119,5,3,949,737,2000,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,no
119,6,1,950,490,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,no
119,6,2,950,628,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,no
119,6,3,950,151,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
119,7,1,951,18,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,yes
119,7,2,951,183,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,yes
119,7,3,951,249,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
119,8,1,952,334,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,no,yes
119,8,2,952,248,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
119,8,3,952,766,1500,More than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
120,1,1,953,62,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,yes
120,1,2,953,519,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,no
120,1,3,953,295,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,yes
120,2,1,954,196,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,yes
120,2,2,954,540,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,no
120,2,3,954,204,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,yes
120,3,1,955,485,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,no
120,3,2,955,692,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,no
120,3,3,955,413,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
120,4,1,956,636,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,no
120,4,2,956,126,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,yes
120,4,3,956,287,2000,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,yes
120,5,1,957,530,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,no
120,5,2,957,483,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,no
120,5,3,957,112,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
120,6,1,958,283,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,no,yes
120,6,2,958,119,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,yes
120,6,3,958,166,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,yes
120,7,1,959,737,2000,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,no
120,7,2,959,712,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,no
120,7,3,959,283,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,no,yes
120,8,1,960,461,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,no
120,8,2,960,282,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
120,8,3,960,697,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,no
121,1,1,961,407,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,no
121,1,2,961,77,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,yes
121,1,3,961,552,2500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
121,2,1,962,401,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,no
121,2,2,962,481,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,no
121,2,3,962,766,1500,More than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
121,3,1,963,345,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,yes
121,3,2,963,541,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,no
121,3,3,963,533,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,no
121,4,1,964,269,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
121,4,2,964,457,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,no
121,4,3,964,1,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,yes
121,5,1,965,608,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
121,5,2,965,119,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,yes
121,5,3,965,439,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,no
121,6,1,966,158,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,yes
121,6,2,966,647,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
121,6,3,966,171,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,yes
121,7,1,967,532,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,no
121,7,2,967,219,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
121,7,3,967,605,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,no
121,8,1,968,180,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,yes
121,8,2,968,644,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
121,8,3,968,452,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,no
122,1,1,969,219,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
122,1,2,969,381,2500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,no,yes
122,1,3,969,38,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,yes
122,2,1,970,597,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
122,2,2,970,703,1500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,no,no
122,2,3,970,667,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,no,no
122,3,1,971,620,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,no
122,3,2,971,657,2500,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,no
122,3,3,971,618,2500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,no
122,4,1,972,346,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,yes
122,4,2,972,212,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
122,4,3,972,691,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,no
122,5,1,973,125,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,yes
122,5,2,973,601,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,no
122,5,3,973,768,2500,More than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
122,6,1,974,463,1500,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,no
122,6,2,974,699,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,no
122,6,3,974,370,1500,More than 1.5,More than 20/5,Smaller than 600,no,no,no,no,yes
122,7,1,975,644,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
122,7,2,975,216,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
122,7,3,975,636,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,no
122,8,1,976,496,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,no
122,8,2,976,514,1500,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,no
122,8,3,976,492,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,no
123,1,1,977,282,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
123,1,2,977,56,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,yes
123,1,3,977,500,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,no
123,2,1,978,395,2000,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,no
123,2,2,978,303,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,yes
123,2,3,978,309,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
123,3,1,979,119,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,yes
123,3,2,979,188,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
123,3,3,979,494,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,no
123,4,1,980,545,2000,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,no
123,4,2,980,708,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,no,no
123,4,3,980,608,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
123,5,1,981,459,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,no
123,5,2,981,502,1500,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,no
123,5,3,981,201,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,yes
123,6,1,982,343,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,yes
123,6,2,982,153,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
123,6,3,982,535,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,no
123,7,1,983,231,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
123,7,2,983,103,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,yes
123,7,3,983,643,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
123,8,1,984,603,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,no
123,8,2,984,401,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,no
123,8,3,984,637,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,no
124,1,1,985,316,1500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,yes
124,1,2,985,315,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,yes
124,1,3,985,314,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,yes
124,2,1,986,191,2000,More than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
124,2,2,986,248,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
124,2,3,986,464,2000,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,no
124,3,1,987,53,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
124,3,2,987,16,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,yes
124,3,3,987,423,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
124,4,1,988,563,2000,More than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,no
124,4,2,988,722,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,no
124,4,3,988,102,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,yes
124,5,1,989,7,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,yes
124,5,2,989,77,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,yes
124,5,3,989,477,2500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,no
124,6,1,990,348,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,yes
124,6,2,990,645,2500,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
124,6,3,990,229,1500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
124,7,1,991,237,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,yes
124,7,2,991,666,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,no
124,7,3,991,3,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,yes
124,8,1,992,55,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,yes
124,8,2,992,286,1500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,yes
124,8,3,992,429,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,no
125,1,1,993,345,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,yes
125,1,2,993,223,1500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,yes
125,1,3,993,148,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,yes
125,2,1,994,637,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,no
125,2,2,994,633,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,no
125,2,3,994,30,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,yes
125,3,1,995,112,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
125,3,2,995,625,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,no
125,3,3,995,600,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
125,4,1,996,616,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,no
125,4,2,996,495,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,no
125,4,3,996,135,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,yes
125,5,1,997,633,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,no
125,5,2,997,429,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,no
125,5,3,997,377,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
125,6,1,998,444,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,no
125,6,2,998,518,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,no
125,6,3,998,549,2500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
125,7,1,999,515,2000,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,no
125,7,2,999,547,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
125,7,3,999,39,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,yes
125,8,1,1000,86,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,yes
125,8,2,1000,505,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
125,8,3,1000,585,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,no
126,1,1,1001,678,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,no
126,1,2,1001,342,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,yes
126,1,3,1001,492,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,no
126,2,1,1002,384,2500,More than 1.5,More than 20/5,Larger than 600,no,no,no,no,yes
126,2,2,1002,18,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,yes
126,2,3,1002,155,2000,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
126,3,1,1003,533,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,no
126,3,2,1003,145,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,yes
126,3,3,1003,369,2500,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,no,yes
126,4,1,1004,256,1500,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
126,4,2,1004,423,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
126,4,3,1004,189,2500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
126,5,1,1005,507,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
126,5,2,1005,412,1500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
126,5,3,1005,269,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
126,6,1,1006,4,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,yes
126,6,2,1006,41,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,yes
126,6,3,1006,715,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,no,no
126,7,1,1007,644,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
126,7,2,1007,599,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
126,7,3,1007,26,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,yes
126,8,1,1008,448,1500,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,no
126,8,2,1008,385,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,no
126,8,3,1008,292,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
127,1,1,1009,759,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,no
127,1,2,1009,27,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,yes
127,1,3,1009,479,2000,More than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,no
127,2,1,1010,496,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,no
127,2,2,1010,729,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,no
127,2,3,1010,429,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,no
127,3,1,1011,649,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,no
127,3,2,1011,596,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
127,3,3,1011,124,1500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,yes
127,4,1,1012,465,2500,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,no
127,4,2,1012,665,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,no
127,4,3,1012,231,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
127,5,1,1013,698,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,no
127,5,2,1013,170,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,yes
127,5,3,1013,623,2000,More than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,no
127,6,1,1014,137,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,yes
127,6,2,1014,612,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
127,6,3,1014,221,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
127,7,1,1015,702,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,no
127,7,2,1015,688,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,no
127,7,3,1015,480,2500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,no
127,8,1,1016,715,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,no,no
127,8,2,1016,227,2000,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,yes
127,8,3,1016,74,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,yes
128,1,1,1017,184,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,yes
128,1,2,1017,212,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
128,1,3,1017,164,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,yes
128,2,1,1018,438,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,no
128,2,2,1018,764,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
128,2,3,1018,311,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
128,3,1,1019,125,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,yes
128,3,2,1019,507,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
128,3,3,1019,404,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,no
128,4,1,1020,29,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,yes
128,4,2,1020,496,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,no
128,4,3,1020,256,1500,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
128,5,1,1021,20,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,yes
128,5,2,1021,755,2000,More than 1.5,More than 20/5,Smaller than 600,no,no,no,no,no
128,5,3,1021,428,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,no
128,6,1,1022,305,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,yes
128,6,2,1022,294,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
128,6,3,1022,117,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,yes
128,7,1,1023,171,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,yes
128,7,2,1023,552,2500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
128,7,3,1023,743,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,no,no,no
128,8,1,1024,195,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,yes
128,8,2,1024,718,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,no,no
128,8,3,1024,200,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,yes
129,1,1,1025,92,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
129,1,2,1025,93,2500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
